session_id,user_id,timestamp,traffic_source,device_type,country,product_category,visited_site,viewed_product,added_to_cart,initiated_checkout,completed_purchase,page_views,session_duration_sec,cart_value,revenue
SES_000213,USER_213,2025-12-18T00:35:02.834Z,email,,Canada,Electronics,Yes,Yes,Yes,Yes,Yes,7,1135,270.07,92.33
SES_000214,USER_365,2025-12-16T01:42:38.483Z,google,mobile,UK,,Yes,No,No,No,No,1,1532,0,0
SES_000215,USER_215,2025-12-06T08:24:24.576Z,Google,Desktop,France,,Yes,No,No,No,No,2,578,0,0
SES_000216,USER_247,2025-12-25T06:03:02.690Z,Email,Desktop,US,Books,Yes,Yes,No,No,No,4,856,0,0
SES_000217,USER_1500,2025-12-22T01:57:55.432Z,email,Mobile,United States,Electronics,Yes,Yes,Yes,Yes,Yes,2,1502,58.62,
SES_000218,USER_218,2025-12-12T17:08:16.540Z,Google,Mobile,France,,Yes,No,No,No,No,2,219,0,0
SES_000219,USER_219,2025-12-13T08:27:47.429Z,Direct,Mobile,UK,,Yes,Yes,No,No,No,1,1224,0,0
SES_000220,USER_220,2025-12-10T16:41:00.824Z,Organic Search,desktop,,,Yes,No,No,No,No,2,608,0,0
SES_000221,USER_221,2025-12-01T00:27:13.877Z,Referral,Mobile,Australia,,Yes,No,No,No,No,3,1344,0,0
SES_000222,USER_222,2025-12-26T04:36:30.579Z,email,mobile,US,Toys,Yes,Yes,Yes,Yes,Yes,13,149,320.69,397.47
SES_000223,USER_1983,2025-12-03T16:46:39.545Z,Direct,Desktop,,Electronics,Yes,Yes,Yes,Yes,No,5,1296,250.18,0
SES_000224,USER_224,2025-12-27T09:34:09.851Z,Direct,mobile,India,Toys,Yes,Yes,Yes,No,No,9,236,186.96,0
SES_000225,USER_1725,2025-12-19T13:32:15.436Z,email,Tablet,UK,,Yes,No,No,No,No,2,466,0,0
SES_000226,USER_226,2025-12-02T15:57:56.692Z,Facebook,Desktop,Canada,,Yes,No,No,No,No,3,160,0,0
SES_000227,USER_951,2025-12-27T18:59:29.152Z,Instagram,mobile,,,Yes,No,No,No,No,2,261,0,0
SES_000228,USER_228,2025-12-21T16:00:58.437Z,Email,,France,Toys,Yes,Yes,No,No,No,8,803,0,0
SES_000229,USER_229,2025-12-22T14:28:21.531Z,Instagram,Desktop,Germany,,Yes,No,No,No,No,1,1643,0,0
SES_000230,USER_1437,2025-12-24T16:02:03.079Z,Facebook,Desktop,France,,Yes,No,No,No,No,3,1415,0,0
SES_000231,USER_231,2025-12-19T09:54:40.712Z,Instagram,Mobile,,,Yes,No,No,No,No,3,649,0,0
SES_000232,USER_963,2025-12-05T11:37:14.654Z,Instagram,mobile,Canada,,Yes,No,No,No,No,1,371,0,0
SES_000233,USER_233,2025-12-09T18:23:32.298Z,google,Tablet,Germany,Books,Yes,Yes,No,No,No,14,1718,0,0
SES_000234,USER_1415,2025-12-15T06:53:22.483Z,Facebook,Desktop,USA,,Yes,No,No,No,No,2,318,0,0
SES_000235,USER_75,2025-12-23T12:25:06.574Z,Facebook,mobile,Germany,Toys,Yes,Yes,No,No,No,9,1385,0,0
SES_000236,USER_236,,google,Desktop,Australia,Beauty,Yes,Yes,Yes,Yes,Yes,3,473,317.64,108.79
SES_000237,USER_1939,2025-12-04T07:34:12.781Z,Instagram,Desktop,USA,Toys,Yes,Yes,Yes,Yes,Yes,2,1287,101.56,215.03
SES_000238,USER_238,2025-12-14T23:17:05.389Z,Referral,mobile,India,Electronics,Yes,Yes,No,No,No,4,686,0,0
SES_000239,USER_239,2025-12-02T09:23:16.713Z,google,Tablet,Australia,Fashion,Yes,Yes,No,No,No,10,1665,0,0
SES_000240,USER_90,2025-12-28T02:51:05.342Z,Referral,desktop,India,,Yes,No,No,No,No,2,1263,0,0
SES_000241,USER_507,,email,,India,Books,Yes,Yes,No,No,No,3,1413,0,0
SES_000242,USER_242,2025-12-21T06:05:46.849Z,Facebook,Tablet,India,Fashion,Yes,Yes,No,No,No,11,181,0,0
SES_000243,USER_243,2025-12-19T11:16:38.142Z,email,Desktop,,,Yes,Yes,No,No,No,11,790,0,0
SES_000244,USER_244,2025-12-10T10:41:50.581Z,Referral,Tablet,USA,,Yes,No,No,No,No,3,711,0,0
SES_000245,USER_245,2025-12-09T13:24:40.495Z,Facebook,Desktop,Canada,,Yes,No,No,No,No,2,440,0,0
SES_000246,USER_246,2025-12-28T09:33:57.258Z,Instagram,Mobile,US,,Yes,No,No,No,No,1,916,0,0
SES_000247,USER_247,2025-12-30T04:16:54.449Z,email,desktop,US,,Yes,No,No,No,No,1,1227,0,0
SES_000248,USER_248,2025-12-12T09:15:14.430Z,email,Tablet,United States,Sports,Yes,Yes,Yes,Yes,Yes,14,467,70.72,467.58
SES_000249,USER_249,2025-12-28T18:38:11.263Z,google,mobile,Germany,Electronics,Yes,Yes,No,No,No,3,1742,0,0
SES_000250,USER_250,2025-12-18T22:49:55.939Z,Email,mobile,US,Sports,Yes,Yes,No,No,No,14,1268,0,0
SES_000251,USER_251,2025-12-20T04:05:41.207Z,email,Mobile,United States,Sports,Yes,Yes,Yes,Yes,No,2,1154,47.61,0
SES_000252,USER_252,2025-12-12T02:43:50.633Z,Direct,,US,,Yes,No,No,No,No,1,285,0,0
SES_000253,USER_1052,2025-12-14T03:34:37.053Z,Referral,desktop,USA,Sports,Yes,Yes,Yes,No,No,12,1380,454.04,0
SES_000254,USER_155,,Organic Search,,India,Sports,Yes,Yes,No,No,No,9,284,0,0
SES_000255,USER_1519,2025-12-14T20:39:29.198Z,Facebook,Mobile,Australia,,Yes,No,No,No,No,2,1100,0,0
SES_000256,USER_256,2025-12-13T00:13:34.525Z,google,,United States,,Yes,No,No,No,No,2,574,0,0
SES_000257,USER_257,2025-12-13T13:27:23.022Z,Organic Search,desktop,UK,,Yes,Yes,No,No,No,15,1538,0,0
SES_000258,USER_258,2025-12-17T15:09:12.214Z,Referral,,USA,,Yes,No,No,No,No,1,921,0,0
SES_000259,USER_259,2025-12-22T05:48:42.977Z,Google,Tablet,UK,Fashion,Yes,Yes,Yes,Yes,Yes,15,1134,218.85,486.23
SES_000260,USER_260,2025-12-07T10:08:50.003Z,Instagram,mobile,US,,Yes,No,No,No,No,3,558,0,0
SES_000261,USER_261,2025-12-30T02:14:10.810Z,Facebook,,Germany,,Yes,Yes,No,No,No,14,1015,0,0
SES_000262,USER_262,2025-12-12T18:59:31.115Z,google,Mobile,France,Toys,Yes,Yes,No,No,No,13,749,0,0
SES_000263,USER_263,2025-12-28T03:01:55.374Z,Instagram,Mobile,Australia,,Yes,No,No,No,No,2,719,0,0
SES_000264,USER_264,2025-12-18T01:26:03.009Z,Google,Mobile,Canada,Toys,Yes,Yes,No,No,No,11,84,0,0
SES_000265,USER_265,2025-12-28T18:12:02.247Z,Facebook,Mobile,Canada,,Yes,No,No,No,No,2,868,0,0
SES_000266,USER_266,2025-12-12T04:19:58.606Z,Direct,Desktop,United States,Home & Garden,Yes,Yes,No,No,No,12,825,0,0
SES_000267,USER_267,2025-12-25T04:25:17.748Z,Organic Search,mobile,United States,,Yes,Yes,No,No,No,8,1591,0,0
SES_000268,USER_268,2025-12-27T00:25:42.182Z,Email,desktop,UK,Toys,Yes,Yes,No,No,No,15,417,0,0
SES_000269,USER_269,2025-12-11T18:50:41.753Z,email,,USA,,Yes,No,No,No,No,1,514,0,0
SES_000270,USER_270,2025-12-10T21:19:32.362Z,Instagram,Mobile,India,Home & Garden,Yes,Yes,No,No,No,14,277,0,0
SES_000271,USER_26,,email,Mobile,Australia,Home & Garden,Yes,Yes,Yes,Yes,Yes,10,1184,492.42,333.75
SES_000272,USER_1673,2025-12-30T16:11:25.414Z,google,Tablet,India,Books,Yes,Yes,No,No,No,15,1542,0,0
SES_000273,USER_106,2025-12-04T14:04:15.237Z,Instagram,Mobile,India,,Yes,No,No,No,No,1,35,0,0
SES_000274,USER_274,2025-12-19T02:48:36.710Z,Referral,,Germany,Toys,Yes,Yes,No,No,No,15,4336,0,0
SES_000275,USER_376,2025-12-17T15:36:50.548Z,Google,,,Fashion,Yes,Yes,Yes,Yes,Yes,6,9519,,331.79
SES_000276,USER_282,2025-12-05T06:02:03.688Z,Referral,Mobile,Canada,,Yes,No,No,No,No,1,1236,0,0
SES_000277,USER_277,2025-12-05T08:58:50.680Z,Facebook,Desktop,Germany,Beauty,Yes,Yes,No,No,No,4,153,0,0
SES_000278,USER_1304,2025-12-06T14:21:35.294Z,Facebook,Mobile,Australia,Toys,Yes,Yes,No,No,No,7,1147,0,0
SES_000279,USER_279,2025-12-29T18:31:55.582Z,Instagram,,,,Yes,No,No,No,No,1,242,0,0
SES_000280,USER_973,2025-12-31T03:49:19.457Z,email,Desktop,USA,,Yes,No,No,No,No,3,1627,0,0
SES_000281,USER_787,2025-12-31T14:53:45.995Z,email,,Australia,,Yes,No,No,No,No,3,794,0,0
SES_000282,USER_282,2025-12-23T06:56:00.241Z,Direct,desktop,USA,Sports,Yes,Yes,No,No,No,9,326,0,0
SES_000283,USER_283,2025-12-09T22:57:31.602Z,google,Desktop,India,Electronics,Yes,Yes,Yes,Yes,Yes,14,1092,223.97,63.35
SES_000284,USER_284,2025-12-01T04:44:01.262Z,Instagram,Tablet,Germany,,Yes,No,No,No,No,2,1001,0,0
SES_000285,USER_285,2025-12-25T08:49:34.004Z,google,Mobile,UK,,Yes,No,No,No,No,1,1718,0,0
SES_000286,USER_286,2025-12-10T04:04:26.364Z,Organic Search,,UK,Electronics,Yes,Yes,Yes,Yes,No,1,1642,141.13,0
SES_000287,USER_287,2025-12-03T09:05:20.147Z,Direct,,UK,,Yes,No,No,No,No,3,1393,0,0
SES_000288,USER_288,2025-12-22T03:47:51.151Z,Facebook,Mobile,USA,,Yes,Yes,Yes,No,No,1,892,469.46,0
SES_000289,USER_1444,2025-12-06T03:00:43.600Z,Instagram,mobile,USA,,Yes,No,No,No,No,2,8627,0,0
SES_000290,USER_290,2025-12-07T17:41:57.694Z,Facebook,Tablet,UK,,Yes,No,No,No,No,3,1777,0,0
SES_000291,USER_1470,2025-12-20T06:38:09.836Z,Organic Search,Tablet,India,,Yes,No,No,No,No,3,494,0,0
SES_000292,USER_292,2025-12-07T09:17:18.151Z,Direct,mobile,USA,Fashion,Yes,Yes,No,No,No,7,,0,0
SES_000293,USER_338,2025-12-20T16:10:31.523Z,email,Desktop,UK,Electronics,Yes,Yes,Yes,Yes,No,7,278,135.32,0
SES_000294,USER_294,2025-12-02T20:02:13.448Z,Direct,mobile,USA,,Yes,No,No,No,No,1,707,0,0
SES_000295,USER_295,2025-12-19T05:11:16.387Z,Direct,Tablet,Canada,Fashion,Yes,Yes,No,No,No,4,181,0,0
SES_000296,USER_307,2025-12-16T00:03:11.618Z,Referral,Desktop,US,Fashion,Yes,Yes,No,No,No,5,1221,0,0
SES_000297,USER_297,2025-12-30T15:59:24.362Z,Direct,Mobile,Canada,Toys,Yes,Yes,Yes,Yes,No,12,522,417.2,0
SES_000298,USER_298,2025-12-31T17:06:31.291Z,Instagram,Tablet,Germany,,Yes,Yes,No,No,No,4,221,0,0
SES_000299,USER_299,2025-12-21T10:27:38.115Z,Organic Search,Tablet,India,,Yes,Yes,Yes,No,No,4,952,482.9,0
SES_000300,USER_977,2025-12-01T15:50:09.076Z,email,Desktop,USA,Toys,Yes,Yes,No,No,No,1,1015,0,0
SES_000301,USER_301,2025-12-29T01:22:35.753Z,email,Tablet,United States,Electronics,Yes,Yes,No,No,No,12,1368,0,0
SES_000302,USER_302,2025-12-05T09:47:18.259Z,email,,US,Beauty,Yes,Yes,Yes,Yes,Yes,7,2375,500.17,493.3
SES_000303,USER_303,2025-12-26T15:10:42.216Z,Organic Search,Desktop,Australia,Fashion,Yes,Yes,No,No,No,1,1029,0,0
SES_000304,USER_304,2025-12-25T22:27:23.039Z,Google,desktop,United States,,Yes,No,No,No,No,3,203,0,0
SES_000305,USER_305,2025-12-19T02:06:30.331Z,Instagram,Tablet,,,Yes,No,No,No,No,1,777,0,0
SES_000306,USER_306,2025-12-19T14:46:56.091Z,Direct,,UK,Books,Yes,Yes,No,No,No,4,9108,0,0
SES_000307,USER_307,2025-12-24T11:16:40.598Z,Referral,Desktop,USA,,Yes,No,No,No,No,1,1823,0,0
SES_000308,USER_308,2025-12-08T22:30:58.524Z,Referral,mobile,Australia,,Yes,No,No,No,No,2,309,0,0
SES_000309,USER_309,2025-12-07T20:56:07.748Z,Google,mobile,Australia,,Yes,No,No,No,No,2,,0,0
SES_000310,USER_310,2025-12-17T12:57:25.777Z,Google,mobile,US,Electronics,Yes,Yes,No,No,No,5,1342,0,0
SES_000311,USER_311,2025-12-11T00:52:55.946Z,google,desktop,Australia,Beauty,Yes,Yes,No,No,No,10,1311,0,0
SES_000312,USER_312,2025-12-17T13:13:21.720Z,Facebook,mobile,United States,,Yes,No,No,No,No,1,1712,0,0
SES_000313,USER_313,2025-12-03T11:12:37.927Z,google,desktop,Australia,,Yes,No,No,No,No,2,492,0,0
SES_000314,USER_314,2025-12-04T22:05:39.760Z,Organic Search,mobile,US,Electronics,Yes,Yes,Yes,No,No,7,1662,468.81,0
SES_000315,USER_748,2025-12-06T06:43:22.920Z,email,desktop,Canada,,Yes,No,No,No,No,1,1327,0,0
SES_000316,USER_1091,2025-12-14T05:33:05.730Z,Organic Search,Desktop,India,Electronics,Yes,Yes,No,No,No,9,1295,0,0
SES_000317,USER_317,2025-12-20T16:16:22.592Z,email,desktop,India,Toys,Yes,Yes,No,No,No,1,571,0,0
SES_000318,USER_318,2025-12-16T07:10:14.394Z,email,mobile,Canada,,Yes,Yes,No,No,No,11,79,0,0
SES_000319,USER_1763,2025-12-26T13:58:03.360Z,Direct,,US,,Yes,No,No,No,No,1,323,0,0
SES_000320,USER_320,2025-12-04T06:39:09.088Z,Direct,,,Books,Yes,Yes,No,No,No,6,4659,0,0
SES_000321,USER_321,2025-12-28T04:57:39.517Z,Referral,,India,Beauty,Yes,Yes,Yes,No,No,6,528,174.87,0
SES_000322,USER_27,2025-12-13T22:00:14.893Z,Referral,Tablet,,Books,Yes,Yes,Yes,No,No,14,913,91.23,0
SES_000323,USER_323,2025-12-04T15:16:25.894Z,Facebook,Desktop,France,Books,Yes,Yes,Yes,Yes,No,6,1306,435.25,0
SES_000324,USER_1064,2025-12-26T16:46:28.215Z,email,desktop,United States,,Yes,No,No,No,No,2,1672,0,0
SES_000325,USER_325,2025-12-25T18:17:47.497Z,Referral,desktop,UK,Electronics,Yes,Yes,No,No,No,3,202,0,0
SES_000326,USER_1966,2025-12-05T22:47:05.662Z,Instagram,Desktop,,Sports,Yes,Yes,Yes,Yes,Yes,7,509,346.37,429.19
SES_000327,USER_327,2025-12-07T13:51:20.202Z,google,Tablet,France,,Yes,No,No,No,No,1,634,0,0
SES_000328,USER_328,2025-12-03T19:56:12.884Z,Google,Mobile,France,,Yes,No,No,No,No,2,1702,0,0
SES_000329,USER_329,2025-12-03T23:44:36.702Z,google,Tablet,Canada,Books,Yes,Yes,Yes,Yes,Yes,10,1496,378.27,195.29
SES_000330,USER_330,2025-12-29T21:54:41.897Z,google,Desktop,UK,,Yes,No,No,No,No,1,1332,0,0
SES_000331,USER_331,2025-12-10T04:11:53.560Z,Instagram,desktop,Australia,,Yes,No,No,No,No,3,1613,0,0
SES_000332,USER_1803,2025-12-25T10:52:19.221Z,Referral,mobile,,Books,Yes,Yes,No,No,No,7,259,0,0
SES_000333,USER_828,2025-12-03T22:02:30.116Z,Referral,Tablet,USA,,Yes,No,No,No,No,3,323,0,0
SES_000334,USER_334,2025-12-10T10:41:11.728Z,email,desktop,US,Electronics,Yes,Yes,No,No,No,5,272,0,0
SES_000335,USER_335,2025-12-30T21:00:19.069Z,google,Tablet,USA,,Yes,No,No,No,No,2,513,0,0
SES_000336,USER_336,2025-12-18T00:12:55.748Z,email,,Australia,,Yes,Yes,Yes,Yes,Yes,7,843,227.23,219.02
SES_000337,USER_1170,2025-12-18T16:11:45.474Z,Organic Search,Mobile,Australia,Fashion,Yes,Yes,No,No,No,15,1133,0,0
SES_000338,USER_338,2025-12-14T12:11:07.215Z,Organic Search,Tablet,,,Yes,No,No,No,No,1,9012,0,0
SES_000339,USER_339,2025-12-05T06:57:32.497Z,Email,mobile,France,,Yes,No,No,No,No,3,734,0,0
SES_000340,USER_340,2025-12-18T18:04:49.359Z,email,Desktop,United States,Beauty,Yes,Yes,No,No,No,9,1402,0,0
SES_000341,USER_503,2025-12-25T07:41:24.865Z,google,Mobile,USA,,Yes,No,No,No,No,2,589,0,0
SES_000342,USER_342,2025-12-10T20:45:48.249Z,Email,Mobile,Germany,Toys,Yes,Yes,No,No,No,13,865,0,0
SES_000343,USER_335,2025-12-26T10:41:03.281Z,email,Desktop,Australia,Books,Yes,Yes,No,No,No,2,1828,0,0
SES_000344,USER_344,2025-12-05T04:37:56.996Z,google,Mobile,Canada,,Yes,No,No,No,No,3,679,0,0
SES_000345,USER_345,2025-12-20T02:10:39.017Z,Google,Desktop,US,Fashion,Yes,Yes,No,No,No,12,1767,0,0
SES_000346,USER_346,2025-12-19T14:12:07.801Z,Organic Search,Tablet,United States,Electronics,Yes,Yes,Yes,No,No,7,1766,252.17,0
SES_000347,USER_347,2025-12-29T14:33:04.079Z,Email,Mobile,UK,,Yes,No,No,No,No,1,610,0,0
SES_000348,USER_348,2025-12-09T19:20:15.815Z,Referral,,France,Home & Garden,Yes,Yes,No,No,No,6,1207,0,0
SES_000349,USER_349,2025-12-11T08:01:23.035Z,Facebook,Tablet,UK,Home & Garden,Yes,Yes,No,No,No,8,1456,0,N/A
SES_000350,USER_1327,2025-12-08T00:08:33.052Z,email,Tablet,Canada,,Yes,No,No,No,No,2,1354,0,0
SES_000351,USER_351,2025-12-26T02:41:33.312Z,Google,desktop,France,,Yes,No,No,No,No,1,988,0,0
SES_000352,USER_352,2025-12-01T12:46:14.501Z,Google,,Canada,,Yes,No,No,No,No,1,326,0,0
SES_000353,USER_1029,2025-12-23T18:51:16.964Z,Instagram,,France,,Yes,No,No,No,No,3,1416,0,0
SES_000354,USER_1676,2025-12-30T08:25:46.603Z,Direct,Mobile,United States,,Yes,Yes,No,No,No,12,1379,0,0
SES_000355,USER_355,2025-12-23T05:47:06.991Z,Organic Search,desktop,US,Toys,Yes,Yes,No,No,No,14,1367,0,0
SES_000356,USER_1401,2025-12-14T10:52:04.726Z,Organic Search,,,,Yes,No,No,No,No,3,518,0,0
SES_000357,USER_357,2025-12-29T21:08:21.044Z,Organic Search,Mobile,France,Fashion,Yes,Yes,Yes,Yes,Yes,8,1154,177.24,71.27
SES_000358,USER_358,2025-12-14T15:10:45.855Z,google,Mobile,France,Books,Yes,Yes,No,No,No,9,985,0,0
SES_000359,USER_359,2025-12-05T00:22:12.011Z,Referral,desktop,France,Toys,Yes,Yes,Yes,Yes,Yes,7,1183,,72.65
SES_000360,USER_360,2025-12-21T20:43:39.315Z,Facebook,Desktop,,Beauty,Yes,Yes,Yes,No,No,7,1071,421.38,0
SES_000361,USER_361,2025-12-24T23:39:15.974Z,google,Desktop,France,,Yes,No,No,No,No,1,565,0,0
SES_000362,USER_362,2025-12-26T17:30:25.735Z,Google,Desktop,France,,Yes,No,No,No,No,3,1202,0,0
SES_000363,USER_363,2025-12-14T17:55:32.260Z,Organic Search,Tablet,,Sports,Yes,Yes,No,No,No,7,539,0,0
SES_000364,USER_364,2025-12-21T23:17:44.069Z,Google,Mobile,France,,Yes,No,No,No,No,1,1460,0,0
SES_000365,USER_934,2025-12-13T00:54:24.714Z,Instagram,Tablet,UK,Books,Yes,Yes,No,No,No,3,852,0,0
SES_000366,USER_366,2025-12-20T19:26:19.537Z,Referral,,UK,Books,Yes,Yes,No,No,No,9,849,0,0
SES_000367,USER_367,2025-12-17T07:04:20.018Z,Organic Search,mobile,UK,,Yes,No,No,No,No,1,872,0,0
SES_000368,USER_368,,Facebook,desktop,Canada,,Yes,No,No,No,No,1,1082,0,0
SES_000369,USER_369,2025-12-18T07:43:48.720Z,Instagram,,India,Toys,Yes,Yes,Yes,No,No,12,228,519.63,0
SES_000370,USER_370,2025-12-17T16:23:59.919Z,Referral,Desktop,France,,Yes,No,No,No,No,3,418,0,0
SES_000371,USER_371,2025-12-31T09:08:17.606Z,Instagram,Desktop,India,,Yes,No,No,No,No,2,1762,0,0
SES_000372,USER_372,2025-12-05T20:14:50.506Z,Referral,Tablet,UK,Toys,Yes,Yes,No,No,No,14,876,0,0
SES_000373,USER_373,2025-12-27T08:21:57.994Z,Direct,,US,,Yes,No,No,No,No,3,,0,0
SES_000374,USER_374,2025-12-11T02:40:14.071Z,Organic Search,desktop,United States,Toys,Yes,Yes,Yes,Yes,Yes,7,439,297.42,439.43
SES_000375,USER_375,2025-12-27T13:52:28.203Z,Organic Search,Desktop,Canada,,Yes,No,No,No,No,2,847,0,0
SES_000376,USER_376,2025-12-07T02:54:35.242Z,email,Mobile,France,Electronics,Yes,Yes,No,No,No,6,9916,0,0
SES_000377,USER_377,2025-12-09T00:25:14.316Z,Email,Desktop,India,Books,Yes,Yes,Yes,No,No,14,242,103.16,0
SES_000378,USER_378,2025-12-12T13:08:28.527Z,Google,Tablet,India,Toys,Yes,Yes,Yes,Yes,Yes,14,1694,172.85,167.73
SES_000379,USER_514,2025-12-02T00:21:45.654Z,Google,Tablet,Germany,Toys,Yes,Yes,No,No,No,3,217,0,0
SES_000380,USER_380,2025-12-07T20:03:09.567Z,google,Tablet,India,Home & Garden,Yes,Yes,Yes,No,No,3,1419,189.57,0
SES_000381,USER_740,2025-12-19T09:28:10.480Z,email,Tablet,US,Electronics,Yes,Yes,No,No,No,10,1792,0,0
SES_000382,USER_382,2025-12-28T04:39:15.132Z,Facebook,Tablet,Australia,Sports,Yes,Yes,No,No,No,14,1554,0,0
SES_000383,USER_383,2025-12-30T05:37:18.022Z,Organic Search,Tablet,France,,Yes,Yes,Yes,Yes,Yes,4,1146,278.56,342.21
SES_000384,USER_384,2025-12-10T23:30:40.337Z,Google,desktop,France,Electronics,Yes,Yes,Yes,No,No,15,1665,368.24,0
SES_000385,USER_385,2025-12-03T01:43:51.706Z,Facebook,Tablet,United States,,Yes,No,No,No,No,3,33,0,0
SES_000386,USER_386,2025-12-09T00:34:04.777Z,Google,,USA,Electronics,Yes,Yes,No,No,No,11,268,0,0
SES_000387,USER_387,2025-12-25T14:09:08.516Z,Organic Search,mobile,USA,,Yes,No,No,No,No,1,1148,0,0
SES_000388,USER_388,2025-12-10T04:53:47.909Z,Organic Search,Mobile,India,,Yes,No,No,No,No,3,526,0,0
SES_000389,USER_389,2025-12-14T23:05:16.960Z,email,Desktop,France,Toys,Yes,Yes,No,No,No,12,,0,0
SES_000390,USER_390,2025-12-02T08:57:18.654Z,Facebook,mobile,UK,,Yes,No,No,No,No,2,1636,0,N/A
SES_000391,USER_628,2025-12-23T12:34:13.489Z,google,mobile,Canada,,Yes,Yes,Yes,Yes,No,2,1269,152.69,0
SES_000392,USER_1757,2025-12-02T02:34:16.600Z,Google,Tablet,Australia,Books,Yes,Yes,No,No,No,4,1442,0,0
SES_000393,USER_393,2025-12-22T17:45:08.820Z,Google,desktop,France,Sports,Yes,Yes,No,No,No,6,1547,0,N/A
SES_000394,USER_394,2025-12-18T18:56:54.016Z,google,desktop,UK,Toys,Yes,Yes,No,No,No,10,376,0,0
SES_000395,USER_1460,2025-12-24T04:23:02.274Z,Email,mobile,,,Yes,No,No,No,No,2,1580,0,0
SES_000396,USER_396,2025-12-19T15:46:24.106Z,Direct,Mobile,Canada,Home & Garden,Yes,Yes,No,No,No,2,1530,0,0
SES_000397,USER_397,2025-12-13T21:21:23.696Z,Instagram,desktop,,,Yes,No,No,No,No,3,962,0,0
SES_000398,USER_398,2025-12-18T20:13:16.025Z,Direct,desktop,Australia,Home & Garden,Yes,Yes,Yes,No,No,4,984,297.24,0
SES_000399,USER_399,2025-12-19T03:57:46.880Z,Direct,desktop,India,Toys,Yes,Yes,No,No,No,6,774,0,0
SES_000400,USER_400,2025-12-16T23:39:57.784Z,Facebook,,Germany,,Yes,No,No,No,No,3,1811,0,0
SES_000401,USER_1075,2025-12-11T12:17:02.807Z,Organic Search,desktop,United States,Fashion,Yes,Yes,Yes,Yes,No,10,1770,506.26,0
SES_000402,USER_402,2025-12-27T23:33:33.080Z,Google,desktop,India,Toys,Yes,Yes,No,No,No,13,387,0,0
SES_000403,USER_1887,2025-12-09T22:25:03.632Z,email,,Canada,Books,Yes,Yes,Yes,Yes,Yes,5,,478.89,234.3
SES_000404,USER_404,2025-12-16T16:53:40.882Z,Google,Tablet,France,Electronics,Yes,Yes,Yes,Yes,Yes,4,781,340.41,161.26
SES_000405,USER_1806,2025-12-29T17:31:31.886Z,Referral,Desktop,US,,Yes,No,No,No,No,2,109,0,0
SES_000406,USER_406,2025-12-15T09:50:33.772Z,Google,desktop,United States,,Yes,No,No,No,No,2,1821,0,0
SES_000407,USER_746,2025-12-19T10:54:14.561Z,Direct,Desktop,United States,,Yes,No,No,No,No,3,565,0,0
SES_000408,USER_408,2025-12-19T00:58:19.146Z,Facebook,Mobile,Canada,,Yes,No,No,No,No,1,607,0,0
SES_000409,USER_409,2025-12-01T05:55:26.415Z,Referral,mobile,France,,Yes,No,No,No,No,1,1402,0,0
SES_000410,USER_1833,2025-12-08T23:05:33.920Z,Google,,USA,Electronics,Yes,Yes,Yes,Yes,Yes,12,80,350.24,227.32
SES_000411,USER_411,2025-12-10T07:26:24.652Z,Instagram,Mobile,Australia,Toys,Yes,Yes,Yes,Yes,No,9,878,355.77,0
SES_000412,USER_412,2025-12-31T04:39:50.055Z,Email,Desktop,France,,Yes,Yes,No,No,No,4,1217,0,0
SES_000413,USER_1488,2025-12-19T15:48:00.699Z,Organic Search,Mobile,Canada,Beauty,Yes,Yes,No,No,No,9,879,0,0
SES_000414,USER_414,2025-12-11T14:57:53.037Z,email,Desktop,Germany,Home & Garden,Yes,Yes,No,No,No,4,1557,0,0
SES_000415,USER_415,2025-12-28T15:33:21.911Z,Email,desktop,India,,Yes,Yes,Yes,No,No,13,1027,439.05,0
SES_000416,USER_416,2025-12-24T14:09:45.773Z,Referral,Tablet,USA,Books,Yes,Yes,Yes,No,No,4,1141,451.78,0
SES_000417,USER_417,2025-12-06T15:35:49.092Z,Facebook,,India,Toys,Yes,Yes,No,No,No,6,1656,0,0
SES_000418,USER_418,2025-12-19T21:29:55.957Z,Instagram,mobile,,Books,Yes,Yes,No,No,No,3,876,0,0
SES_000419,USER_1435,2025-12-30T05:53:01.710Z,google,mobile,,,Yes,No,No,No,No,1,1140,0,0
SES_000420,USER_420,2025-12-02T17:17:58.521Z,Organic Search,desktop,India,Electronics,Yes,Yes,Yes,No,No,12,1695,516.51,0
SES_000421,USER_1632,2025-12-11T18:21:40.341Z,Facebook,mobile,India,Books,Yes,Yes,No,No,No,3,339,0,0
SES_000422,USER_1448,2025-12-06T15:39:30.831Z,Referral,Tablet,India,,Yes,No,No,No,No,2,1090,0,0
SES_000423,USER_423,2025-12-29T08:44:39.826Z,Referral,Desktop,France,,Yes,No,No,No,No,2,504,0,0
SES_000424,USER_424,2025-12-13T02:43:13.181Z,Google,mobile,UK,,Yes,No,No,No,No,3,345,0,0
SES_000425,USER_425,2025-12-20T05:51:38.278Z,Referral,Tablet,Australia,Sports,Yes,Yes,Yes,Yes,No,12,342,173.71,0
SES_000426,USER_278,2025-12-28T17:12:22.096Z,Google,Desktop,India,Fashion,Yes,Yes,No,No,No,14,148,0,0
SES_000427,USER_1792,2025-12-07T11:23:46.138Z,Email,Desktop,Australia,Beauty,Yes,Yes,No,No,No,9,1549,0,0
